$Y:\mLB_TP2\08_Projektbearbeitung\utg\Pruefung\Druckproben\Druckversuch_DIN50106.zs2
Vorkraft                                500 N
Prüfgeschwindigkeit                     0.0067 1/s
Durchmesser                             9.95 mm
Probenhoehe                             13.99 mm
$
         Standardweg;       Standardkraft;           Pruefzeit
 1.108017086983e+000; 3.748166015625e+004; 2.310000038147e+001
 1.109898924828e+000; 3.752637109375e+004; 2.312000083923e+001
 1.111855030060e+000; 3.757072265625e+004; 2.314000129700e+001
 1.113662600517e+000; 3.761650390625e+004; 2.315999984741e+001
 1.115569114685e+000; 3.766050000000e+004; 2.318000030518e+001
 1.117401361465e+000; 3.770485156250e+004; 2.320000076294e+001
 1.119233727455e+000; 3.774812890625e+004; 2.322000122070e+001
 1.121165037155e+000; 3.779283984375e+004; 2.323999977112e+001
 1.122972607613e+000; 3.783576171875e+004; 2.326000022888e+001
 1.124879121780e+000; 3.788190234375e+004; 2.328000068665e+001
 1.126760959625e+000; 3.792446875000e+004; 2.330000114441e+001
 1.128667593002e+000; 3.796882031250e+004; 2.331999969482e+001
 1.130574107170e+000; 3.801209765625e+004; 2.334000015259e+001
 1.132381677628e+000; 3.805430468750e+004; 2.336000061035e+001
 1.134312987328e+000; 3.809508203125e+004; 2.338000106812e+001
 1.136145234108e+000; 3.813657031250e+004; 2.340000152588e+001
 1.138051867485e+000; 3.817842187500e+004; 2.342000007629e+001
 1.139908909798e+000; 3.821669140625e+004; 2.344000053406e+001
 1.141765952110e+000; 3.825782421875e+004; 2.346000099182e+001
 1.143697261810e+000; 3.829824218750e+004; 2.348000144958e+001
 1.145554304123e+000; 3.833758593750e+004; 2.350000000000e+001
 1.147411346436e+000; 3.837657421875e+004; 2.352000045776e+001
 1.149293184280e+000; 3.841627734375e+004; 2.354000091553e+001
 1.151150226593e+000; 3.845455078125e+004; 2.356000137329e+001
 1.153032064438e+000; 3.849353515625e+004; 2.357999992371e+001
 1.154889106750e+000; 3.853323828125e+004; 2.360000038147e+001
 1.156746149063e+000; 3.857401562500e+004; 2.362000083923e+001
 1.158603191376e+000; 3.861693750000e+004; 2.364000129700e+001
 1.160485029221e+000; 3.865950000000e+004; 2.365999984741e+001
 1.162441134453e+000; 3.870206250000e+004; 2.368000030518e+001
 1.164273381233e+000; 3.874498437500e+004; 2.370000076294e+001
 1.166155219078e+000; 3.878790625000e+004; 2.372000122070e+001
 1.168037056923e+000; 3.883082812500e+004; 2.373999977112e+001
 1.169869303703e+000; 3.887410937500e+004; 2.376000022888e+001
 1.171825408936e+000; 3.891738671875e+004; 2.378000068665e+001
 1.173657774925e+000; 3.896030859375e+004; 2.380000114441e+001
 1.175514817238e+000; 3.900287109375e+004; 2.381999969482e+001
 1.177421331406e+000; 3.904400781250e+004; 2.384000015259e+001
 1.179303169250e+000; 3.908621093750e+004; 2.386000061035e+001
 1.181185007095e+000; 3.912806250000e+004; 2.388000106812e+001
 1.183017253876e+000; 3.916776171875e+004; 2.390000152588e+001
 1.184899091721e+000; 3.920817968750e+004; 2.392000007629e+001
 1.186756134033e+000; 3.924895703125e+004; 2.394000053406e+001
 1.188613176346e+000; 3.928722656250e+004; 2.396000099182e+001
 1.190495014191e+000; 3.932585937500e+004; 2.398000144958e+001
 1.192327380180e+000; 3.936699218750e+004; 2.400000000000e+001
 1.194283366203e+000; 3.940562109375e+004; 2.402000045776e+001
 1.196140527725e+000; 3.944425000000e+004; 2.404000091553e+001
 1.198022246361e+000; 3.948323828125e+004; 2.406000137329e+001
 1.199904084206e+000; 3.952150781250e+004; 2.407999992371e+001
 1.201761126518e+000; 3.955870703125e+004; 2.410000038147e+001
 1.203642964363e+000; 3.959769531250e+004; 2.412000083923e+001
 1.205500006676e+000; 3.963560937500e+004; 2.414000129700e+001
 1.207381844521e+000; 3.967638281250e+004; 2.415999984741e+001
 1.209263682365e+000; 3.971573046875e+004; 2.418000030518e+001
 1.211145520210e+000; 3.975721875000e+004; 2.420000076294e+001
 1.213076829910e+000; 3.979728125000e+004; 2.422000122070e+001
 1.214884281158e+000; 3.983876953125e+004; 2.423999977112e+001
 1.216790914536e+000; 3.987954687500e+004; 2.426000022888e+001
 1.218647956848e+000; 3.992103906250e+004; 2.428000068665e+001
 1.220480203629e+000; 3.996073828125e+004; 2.430000114441e+001
 1.222411632538e+000; 4.000330468750e+004; 2.431999969482e+001
 1.224219083786e+000; 4.004443750000e+004; 2.434000015259e+001
 1.226100921631e+000; 4.008521093750e+004; 2.436000061035e+001
 1.228007555008e+000; 4.012634765625e+004; 2.438000106812e+001
 1.229889273643e+000; 4.016783593750e+004; 2.440000152588e+001
 1.231795907021e+000; 4.020718359375e+004; 2.442000007629e+001
 1.233603477478e+000; 4.024616796875e+004; 2.444000053406e+001
 1.235534787178e+000; 4.028479687500e+004; 2.446000099182e+001
 1.237367033958e+000; 4.032235546875e+004; 2.448000144958e+001
 1.239273667336e+000; 4.035883984375e+004; 2.450000000000e+001
 1.241155505180e+000; 4.039603515625e+004; 2.452000045776e+001
 1.242962956429e+000; 4.043323437500e+004; 2.454000091553e+001
 1.244919061661e+000; 4.046971875000e+004; 2.456000137329e+001
 1.246800899506e+000; 4.050691796875e+004; 2.457999992371e+001
 1.248657941818e+000; 4.054340234375e+004; 2.460000038147e+001
 1.250539779663e+000; 4.058024218750e+004; 2.462000083923e+001
 1.252372026443e+000; 4.061601171875e+004; 2.464000129700e+001
 1.254253864288e+000; 4.065356640625e+004; 2.465999984741e+001
 1.256110906601e+000; 4.069040625000e+004; 2.468000030518e+001
 1.257967948914e+000; 4.072903515625e+004; 2.470000076294e+001
 1.259824991226e+000; 4.076802343750e+004; 2.472000122070e+001
 1.261706829071e+000; 4.080736718750e+004; 2.473999977112e+001
 1.263662934303e+000; 4.084671484375e+004; 2.476000022888e+001
 1.265495181084e+000; 4.088856250000e+004; 2.478000068665e+001
 1.267401814461e+000; 4.092898046875e+004; 2.480000114441e+001
 1.269283652306e+000; 4.096868359375e+004; 2.481999969482e+001
 1.271115899086e+000; 4.100981640625e+004; 2.484000015259e+001
 1.273047208786e+000; 4.105166406250e+004; 2.486000061035e+001
 1.274879574776e+000; 4.109100781250e+004; 2.488000106812e+001
 1.276736617088e+000; 4.113214453125e+004; 2.490000152588e+001
 1.278667926788e+000; 4.117434765625e+004; 2.492000007629e+001
 1.280524969101e+000; 4.121333593750e+004; 2.494000053406e+001
 1.282406806946e+000; 4.125232421875e+004; 2.496000099182e+001
 1.284239053726e+000; 4.129023828125e+004; 2.498000144958e+001
 1.286145687103e+000; 4.132743750000e+004; 2.500000000000e+001
 1.288002729416e+000; 4.136248828125e+004; 2.502000045776e+001
 1.289859771729e+000; 4.139861328125e+004; 2.504000091553e+001
 1.291716814041e+000; 4.143473828125e+004; 2.506000137329e+001
 1.293549060822e+000; 4.147122265625e+004; 2.507999992371e+001
 1.295505166054e+000; 4.150806250000e+004; 2.510000038147e+001
 1.297387003899e+000; 4.154454687500e+004; 2.512000083923e+001
 1.299244046211e+000; 4.158067187500e+004; 2.514000129700e+001
 1.301150679588e+000; 4.161608203125e+004; 2.515999984741e+001
 1.302982926369e+000; 4.165077734375e+004; 2.518000030518e+001
 1.304889559746e+000; 4.168583203125e+004; 2.520000076294e+001
 1.306746602058e+000; 4.172088281250e+004; 2.522000122070e+001
 1.308628439903e+000; 4.175701171875e+004; 2.523999977112e+001
 1.310485482216e+000; 4.179385156250e+004; 2.526000022888e+001
 1.312367200851e+000; 4.183176562500e+004; 2.528000068665e+001
 1.314298629761e+000; 4.186896484375e+004; 2.530000114441e+001
 1.316130876541e+000; 4.190616406250e+004; 2.531999969482e+001
 1.318012714386e+000; 4.194479296875e+004; 2.534000015259e+001
 1.319894552231e+000; 4.198270703125e+004; 2.536000061035e+001
 1.321726799011e+000; 4.202062109375e+004; 2.538000106812e+001
 1.323658108711e+000; 4.205746093750e+004; 2.540000152588e+001
 1.325465679169e+000; 4.209573437500e+004; 2.542000007629e+001
 1.327322721481e+000; 4.213364843750e+004; 2.544000053406e+001
 1.329254031181e+000; 4.216977343750e+004; 2.546000099182e+001
 1.331111073494e+000; 4.220625781250e+004; 2.548000144958e+001
 1.333017706871e+000; 4.224345312500e+004; 2.550000000000e+001
 1.334874749184e+000; 4.227850781250e+004; 2.552000045776e+001
 1.336756587029e+000; 4.231355859375e+004; 2.554000091553e+001
 1.338613629341e+000; 4.234825390625e+004; 2.556000137329e+001
 1.340495467186e+000; 4.238187890625e+004; 2.557999992371e+001
 1.342401981354e+000; 4.241550000000e+004; 2.560000038147e+001
 1.344209551811e+000; 4.244948046875e+004; 2.562000083923e+001
 1.346140861511e+000; 4.248274218750e+004; 2.564000129700e+001
 1.348022699356e+000; 4.251529296875e+004; 2.565999984741e+001
 1.349854946136e+000; 4.254819921875e+004; 2.568000030518e+001
 1.351761579514e+000; 4.258110546875e+004; 2.570000076294e+001
 1.353593826294e+000; 4.261329687500e+004; 2.572000122070e+001
 1.355475664139e+000; 4.264548828125e+004; 2.573999977112e+001
 1.357332706451e+000; 4.267875000000e+004; 2.576000022888e+001
 1.359189748764e+000; 4.271416015625e+004; 2.578000068665e+001
 1.361071586609e+000; 4.275100390625e+004; 2.580000114441e+001
 1.362953424454e+000; 4.278712890625e+004; 2.581999969482e+001
 1.364884734154e+000; 4.282504296875e+004; 2.584000015259e+001
 1.366741776466e+000; 4.286438671875e+004; 2.586000061035e+001
 1.368623614311e+000; 4.290230078125e+004; 2.588000106812e+001
 1.370505452156e+000; 4.293842578125e+004; 2.590000152588e+001
 1.372362494469e+000; 4.297812890625e+004; 2.592000007629e+001
 1.374293804169e+000; 4.301497265625e+004; 2.594000053406e+001
 1.376126050949e+000; 4.305145312500e+004; 2.596000099182e+001
 1.377958416939e+000; 4.309008203125e+004; 2.598000144958e+001
 1.379889726639e+000; 4.312656640625e+004; 2.600000000000e+001
 1.381746768951e+000; 4.316269140625e+004; 2.602000045776e+001
 1.383653402328e+000; 4.319882031250e+004; 2.604000091553e+001
 1.385485649109e+000; 4.323458593750e+004; 2.606000137329e+001
 1.387367486954e+000; 4.326642187500e+004; 2.607999992371e+001
 1.389224529266e+000; 4.330147265625e+004; 2.610000038147e+001
 1.391081571579e+000; 4.333294921875e+004; 2.612000083923e+001
 1.392963409424e+000; 4.336835937500e+004; 2.614000129700e+001
 1.394770860672e+000; 4.340055078125e+004; 2.615999984741e+001
 1.396726965904e+000; 4.343596093750e+004; 2.618000030518e+001
 1.398633599281e+000; 4.346922656250e+004; 2.620000076294e+001
 1.400465846062e+000; 4.350284765625e+004; 2.622000122070e+001
 1.402372479439e+000; 4.353467968750e+004; 2.623999977112e+001
 1.404204726219e+000; 4.356794531250e+004; 2.626000022888e+001
 1.406111359596e+000; 4.359977734375e+004; 2.628000068665e+001
 1.407993078232e+000; 4.363268359375e+004; 2.630000114441e+001
 1.409850239754e+000; 4.366809375000e+004; 2.631999969482e+001
 1.411707282066e+000; 4.370243359375e+004; 2.634000015259e+001
 1.413589000702e+000; 4.373712890625e+004; 2.636000061035e+001
 1.415520429611e+000; 4.377360937500e+004; 2.638000106812e+001
 1.417377471924e+000; 4.381009375000e+004; 2.640000152588e+001
 1.419234514236e+000; 4.384442968750e+004; 2.642000007629e+001
 1.421141028404e+000; 4.387948437500e+004; 2.644000053406e+001
 1.422923803329e+000; 4.391453515625e+004; 2.646000099182e+001
 1.424879908562e+000; 4.394780078125e+004; 2.648000144958e+001
 1.426712274551e+000; 4.398213671875e+004; 2.650000000000e+001
 1.428544521332e+000; 4.401826171875e+004; 2.652000045776e+001
 1.430475831032e+000; 4.405403125000e+004; 2.654000091553e+001
 1.432332873344e+000; 4.408944140625e+004; 2.656000137329e+001
 1.434239506721e+000; 4.412521093750e+004; 2.657999992371e+001
 1.436096549034e+000; 4.415811718750e+004; 2.660000038147e+001
 1.437978386879e+000; 4.419030859375e+004; 2.662000083923e+001
 1.439860105515e+000; 4.422214062500e+004; 2.664000129700e+001
 1.441717267036e+000; 4.425254296875e+004; 2.665999984741e+001
 1.443623781204e+000; 4.428330468750e+004; 2.668000030518e+001
 1.445431351662e+000; 4.431549609375e+004; 2.670000076294e+001
 1.447362661362e+000; 4.434661328125e+004; 2.672000122070e+001
 1.449269175529e+000; 4.437773046875e+004; 2.673999977112e+001
 1.451101541519e+000; 4.441028125000e+004; 2.676000022888e+001
 1.453008055687e+000; 4.444175781250e+004; 2.678000068665e+001
 1.454840421677e+000; 4.447216015625e+004; 2.680000114441e+001
 1.456722259521e+000; 4.450292187500e+004; 2.681999969482e+001
 1.458579301834e+000; 4.453367968750e+004; 2.684000015259e+001
 1.460436344147e+000; 4.456515625000e+004; 2.686000061035e+001
 1.462293386459e+000; 4.459913671875e+004; 2.688000106812e+001
 1.464175224304e+000; 4.463204296875e+004; 2.690000152588e+001
 1.466106534004e+000; 4.466673828125e+004; 2.692000007629e+001
 1.467963576317e+000; 4.470178906250e+004; 2.694000053406e+001
 1.469845414162e+000; 4.473719921875e+004; 2.696000099182e+001
 1.471727252007e+000; 4.477010546875e+004; 2.698000144958e+001
 1.473559498787e+000; 4.480587500000e+004; 2.700000000000e+001
 1.475490808487e+000; 4.484092968750e+004; 2.702000045776e+001
 1.477372646332e+000; 4.487526562500e+004; 2.704000091553e+001
 1.479204893112e+000; 4.491031640625e+004; 2.706000137329e+001
 1.481136322021e+000; 4.494465625000e+004; 2.707999992371e+001
 1.482993364334e+000; 4.497791796875e+004; 2.710000038147e+001
 1.484875082970e+000; 4.501082421875e+004; 2.712000083923e+001
 1.486732244492e+000; 4.504337500000e+004; 2.714000129700e+001
 1.488589286804e+000; 4.507485156250e+004; 2.715999984741e+001
 1.490446329117e+000; 4.510596875000e+004; 2.718000030518e+001
 1.492303371429e+000; 4.513601562500e+004; 2.720000076294e+001
 1.494209885597e+000; 4.516748828125e+004; 2.722000122070e+001
 1.496017456055e+000; 4.519789453125e+004; 2.723999977112e+001
 1.497973561287e+000; 4.522901171875e+004; 2.726000022888e+001
 1.499855399132e+000; 4.525905468750e+004; 2.728000068665e+001
 1.501712441444e+000; 4.528981640625e+004; 2.730000114441e+001
 1.503618955612e+000; 4.531842968750e+004; 2.731999969482e+001
 1.505451321602e+000; 4.534811718750e+004; 2.734000015259e+001
 1.507357835770e+000; 4.537744921875e+004; 2.736000061035e+001
 1.509239673615e+000; 4.540749218750e+004; 2.738000106812e+001
 1.511071920395e+000; 4.543861328125e+004; 2.740000152588e+001
 1.512953758240e+000; 4.547223437500e+004; 2.742000007629e+001
 1.514810800552e+000; 4.550442578125e+004; 2.744000053406e+001
 1.516742229462e+000; 4.553625781250e+004; 2.746000099182e+001
 1.518623948097e+000; 4.556987890625e+004; 2.748000144958e+001
 1.520480990410e+000; 4.560278515625e+004; 2.750000000000e+001
 1.522362828255e+000; 4.563426171875e+004; 2.752000045776e+001
 1.524170398712e+000; 4.566681250000e+004; 2.754000091553e+001
 1.526101708412e+000; 4.569900390625e+004; 2.756000137329e+001
 1.527934074402e+000; 4.573155078125e+004; 2.757999992371e+001
 1.529766321182e+000; 4.576445703125e+004; 2.760000038147e+001
 1.531697630882e+000; 4.579772265625e+004; 2.762000083923e+001
 1.533579468727e+000; 4.583026953125e+004; 2.764000129700e+001
 1.535485982895e+000; 4.586282031250e+004; 2.765999984741e+001
 1.537343144417e+000; 4.589393750000e+004; 2.768000030518e+001
 1.539200186729e+000; 4.592398437500e+004; 2.770000076294e+001
 1.541081905365e+000; 4.595295703125e+004; 2.772000122070e+001
 1.542963743210e+000; 4.598121093750e+004; 2.773999977112e+001
 1.544870376587e+000; 4.601054296875e+004; 2.776000022888e+001
 1.546677827835e+000; 4.603915625000e+004; 2.778000068665e+001
 1.548609256744e+000; 4.606741406250e+004; 2.780000114441e+001
 1.550490975380e+000; 4.609566796875e+004; 2.781999969482e+001
 1.552323341370e+000; 4.612428515625e+004; 2.784000015259e+001
 1.554254651070e+000; 4.615253906250e+004; 2.786000061035e+001
 1.556062221527e+000; 4.618044140625e+004; 2.788000106812e+001
 1.557943940163e+000; 4.620905468750e+004; 2.790000152588e+001
 1.559825778008e+000; 4.623766796875e+004; 2.792000007629e+001
 1.561658143997e+000; 4.626842968750e+004; 2.794000053406e+001
 1.563539862633e+000; 4.629990625000e+004; 2.796000099182e+001
 1.565421700478e+000; 4.633245312500e+004; 2.798000144958e+001
 1.567328333855e+000; 4.636535937500e+004; 2.800000000000e+001
 1.569210171700e+000; 4.639933984375e+004; 2.802000045776e+001
 1.571067214012e+000; 4.643224609375e+004; 2.804000091553e+001
 1.572973728180e+000; 4.646586718750e+004; 2.806000137329e+001
 1.574806094170e+000; 4.649841796875e+004; 2.807999992371e+001
 1.576712608337e+000; 4.653060937500e+004; 2.810000038147e+001
 1.578594446182e+000; 4.656458984375e+004; 2.812000083923e+001
 1.580426692963e+000; 4.659821093750e+004; 2.814000129700e+001
 1.582358002663e+000; 4.662932812500e+004; 2.815999984741e+001
 1.584215164185e+000; 4.666223437500e+004; 2.818000030518e+001
 1.586121678352e+000; 4.669442578125e+004; 2.820000076294e+001
 1.587953925133e+000; 4.672339843750e+004; 2.822000122070e+001
 1.589811086655e+000; 4.675308593750e+004; 2.823999977112e+001
 1.591692805290e+000; 4.678134375000e+004; 2.826000022888e+001
 1.593549847603e+000; 4.680924218750e+004; 2.828000068665e+001
 1.595431685448e+000; 4.683785546875e+004; 2.830000114441e+001
 1.597239255905e+000; 4.686718750000e+004; 2.831999969482e+001
 1.599170565605e+000; 4.689472656250e+004; 2.834000015259e+001
 1.601101875305e+000; 4.692441406250e+004; 2.836000061035e+001
 1.602909445763e+000; 4.695231250000e+004; 2.838000106812e+001
 1.604840755463e+000; 4.698092968750e+004; 2.840000152588e+001
 1.606673121452e+000; 4.700667968750e+004; 2.842000007629e+001
 1.608579635620e+000; 4.703601171875e+004; 2.844000053406e+001
 1.610461473465e+000; 4.706283593750e+004; 2.846000099182e+001
 1.612318515778e+000; 4.709252343750e+004; 2.848000144958e+001
 1.614200353622e+000; 4.712185546875e+004; 2.850000000000e+001
 1.616057395935e+000; 4.715332812500e+004; 2.852000045776e+001
 1.617963910103e+000; 4.718480468750e+004; 2.854000091553e+001
 1.619845747948e+000; 4.721628125000e+004; 2.856000137329e+001
 1.621702790260e+000; 4.724739843750e+004; 2.857999992371e+001
 1.623584628105e+000; 4.727958984375e+004; 2.860000038147e+001
 1.625416994095e+000; 4.731071093750e+004; 2.862000083923e+001
 1.627323508263e+000; 4.734003906250e+004; 2.864000129700e+001
 1.629180550575e+000; 4.737223046875e+004; 2.865999984741e+001
 1.630988121033e+000; 4.740406250000e+004; 2.868000030518e+001
 1.632944226265e+000; 4.743410937500e+004; 2.870000076294e+001
 1.634776473045e+000; 4.746487109375e+004; 2.872000122070e+001
 1.636707782745e+000; 4.749634375000e+004; 2.873999977112e+001
 1.638564825058e+000; 4.752603125000e+004; 2.876000022888e+001
 1.640421986580e+000; 4.755393359375e+004; 2.878000068665e+001
 1.642328500748e+000; 4.758254687500e+004; 2.880000114441e+001
 1.644185543060e+000; 4.760865625000e+004; 2.881999969482e+001
 1.646092176437e+000; 4.763441015625e+004; 2.884000015259e+001
 1.647899627686e+000; 4.766051953125e+004; 2.886000061035e+001
 1.649831056595e+000; 4.768663281250e+004; 2.888000106812e+001
 1.651737570763e+000; 4.771202734375e+004; 2.890000152588e+001
 1.653569817543e+000; 4.773956640625e+004; 2.892000007629e+001
 1.655476450920e+000; 4.776639453125e+004; 2.894000053406e+001
 1.657308697701e+000; 4.779286328125e+004; 2.896000099182e+001
 1.659165740013e+000; 4.782004687500e+004; 2.898000144958e+001
 1.661047577858e+000; 4.784687109375e+004; 2.900000000000e+001
